type,simulationRun,sensor,z_threshold,first_crossing_window,first_crossing_sample,delay_from_onset
fault15,491,XMEAS_26,2,-1,-1,-1
fault15,491,XMEAS_26,3,-1,-1,-1
fault15,491,XMEAS_26,4,-1,-1,-1
fault15,491,XMEAS_27,2,-1,-1,-1
fault15,491,XMEAS_27,3,-1,-1,-1
fault15,491,XMEAS_27,4,-1,-1,-1
fault15,491,XMEAS_28,2,-1,-1,-1
fault15,491,XMEAS_28,3,-1,-1,-1
fault15,491,XMEAS_28,4,-1,-1,-1
fault15,491,XMEAS_29,2,-1,-1,-1
fault15,491,XMEAS_29,3,-1,-1,-1
fault15,491,XMEAS_29,4,-1,-1,-1
fault15,491,XMEAS_30,2,-1,-1,-1
fault15,491,XMEAS_30,3,-1,-1,-1
fault15,491,XMEAS_30,4,-1,-1,-1
fault15,491,XMEAS_31,2,-1,-1,-1
fault15,491,XMEAS_31,3,-1,-1,-1
fault15,491,XMEAS_31,4,-1,-1,-1
fault15,491,XMEAS_32,2,-1,-1,-1
fault15,491,XMEAS_32,3,-1,-1,-1
fault15,491,XMEAS_32,4,-1,-1,-1
fault15,491,XMEAS_33,2,-1,-1,-1
fault15,491,XMEAS_33,3,-1,-1,-1
fault15,491,XMEAS_33,4,-1,-1,-1
fault15,491,XMEAS_34,2,-1,-1,-1
fault15,491,XMEAS_34,3,-1,-1,-1
fault15,491,XMEAS_34,4,-1,-1,-1
fault15,491,XMEAS_35,2,-1,-1,-1
fault15,491,XMEAS_35,3,-1,-1,-1
fault15,491,XMEAS_35,4,-1,-1,-1
fault15,491,XMEAS_36,2,-1,-1,-1
fault15,491,XMEAS_36,3,-1,-1,-1
fault15,491,XMEAS_36,4,-1,-1,-1
fault15,491,XMEAS_37,2,-1,-1,-1
fault15,491,XMEAS_37,3,-1,-1,-1
fault15,491,XMEAS_37,4,-1,-1,-1
fault15,491,XMEAS_38,2,-1,-1,-1
fault15,491,XMEAS_38,3,-1,-1,-1
fault15,491,XMEAS_38,4,-1,-1,-1
fault15,491,XMEAS_39,2,-1,-1,-1
fault15,491,XMEAS_39,3,-1,-1,-1
fault15,491,XMEAS_39,4,-1,-1,-1
fault15,491,XMEAS_40,2,-1,-1,-1
fault15,491,XMEAS_40,3,-1,-1,-1
fault15,491,XMEAS_40,4,-1,-1,-1
fault15,491,XMEAS_41,2,-1,-1,-1
fault15,491,XMEAS_41,3,-1,-1,-1
fault15,491,XMEAS_41,4,-1,-1,-1
fault15,491,XMV_1,2,-1,-1,-1
fault15,491,XMV_1,3,-1,-1,-1
fault15,491,XMV_1,4,-1,-1,-1
fault15,491,XMV_2,2,-1,-1,-1
fault15,491,XMV_2,3,-1,-1,-1
fault15,491,XMV_2,4,-1,-1,-1
fault15,491,XMV_3,2,-1,-1,-1
fault15,491,XMV_3,3,-1,-1,-1
fault15,491,XMV_3,4,-1,-1,-1
fault15,491,XMV_4,2,-1,-1,-1
fault15,491,XMV_4,3,-1,-1,-1
fault15,491,XMV_4,4,-1,-1,-1
fault15,491,XMV_5,2,-1,-1,-1
fault15,491,XMV_5,3,-1,-1,-1
fault15,491,XMV_5,4,-1,-1,-1
fault15,491,XMV_6,2,-1,-1,-1
fault15,491,XMV_6,3,-1,-1,-1
fault15,491,XMV_6,4,-1,-1,-1
fault15,491,XMV_7,2,-1,-1,-1
fault15,491,XMV_7,3,-1,-1,-1
fault15,491,XMV_7,4,-1,-1,-1
fault15,491,XMV_8,2,-1,-1,-1
fault15,491,XMV_8,3,-1,-1,-1
fault15,491,XMV_8,4,-1,-1,-1
fault15,491,XMV_9,2,-1,-1,-1
fault15,491,XMV_9,3,-1,-1,-1
fault15,491,XMV_9,4,-1,-1,-1
fault15,491,XMV_10,2,-1,-1,-1
fault15,491,XMV_10,3,-1,-1,-1
fault15,491,XMV_10,4,-1,-1,-1
fault15,491,XMV_11,2,-1,-1,-1
fault15,491,XMV_11,3,-1,-1,-1
fault15,491,XMV_11,4,-1,-1,-1
fault15,492,XMEAS_1,2,-1,-1,-1
fault15,492,XMEAS_1,3,-1,-1,-1
fault15,492,XMEAS_1,4,-1,-1,-1
fault15,492,XMEAS_2,2,-1,-1,-1
fault15,492,XMEAS_2,3,-1,-1,-1
fault15,492,XMEAS_2,4,-1,-1,-1
fault15,492,XMEAS_3,2,-1,-1,-1
fault15,492,XMEAS_3,3,-1,-1,-1
fault15,492,XMEAS_3,4,-1,-1,-1
fault15,492,XMEAS_4,2,-1,-1,-1
fault15,492,XMEAS_4,3,-1,-1,-1
fault15,492,XMEAS_4,4,-1,-1,-1
fault15,492,XMEAS_5,2,-1,-1,-1
fault15,492,XMEAS_5,3,-1,-1,-1
fault15,492,XMEAS_5,4,-1,-1,-1
fault15,492,XMEAS_6,2,-1,-1,-1
fault15,492,XMEAS_6,3,-1,-1,-1
fault15,492,XMEAS_6,4,-1,-1,-1
fault15,492,XMEAS_7,2,-1,-1,-1
fault15,492,XMEAS_7,3,-1,-1,-1
fault15,492,XMEAS_7,4,-1,-1,-1
fault15,492,XMEAS_8,2,-1,-1,-1
fault15,492,XMEAS_8,3,-1,-1,-1
fault15,492,XMEAS_8,4,-1,-1,-1
fault15,492,XMEAS_9,2,-1,-1,-1
fault15,492,XMEAS_9,3,-1,-1,-1
fault15,492,XMEAS_9,4,-1,-1,-1
fault15,492,XMEAS_10,2,-1,-1,-1
fault15,492,XMEAS_10,3,-1,-1,-1
fault15,492,XMEAS_10,4,-1,-1,-1
fault15,492,XMEAS_11,2,-1,-1,-1
fault15,492,XMEAS_11,3,-1,-1,-1
fault15,492,XMEAS_11,4,-1,-1,-1
fault15,492,XMEAS_12,2,-1,-1,-1
fault15,492,XMEAS_12,3,-1,-1,-1
fault15,492,XMEAS_12,4,-1,-1,-1
fault15,492,XMEAS_13,2,-1,-1,-1
fault15,492,XMEAS_13,3,-1,-1,-1
fault15,492,XMEAS_13,4,-1,-1,-1
fault15,492,XMEAS_14,2,-1,-1,-1
fault15,492,XMEAS_14,3,-1,-1,-1
fault15,492,XMEAS_14,4,-1,-1,-1
fault15,492,XMEAS_15,2,-1,-1,-1
fault15,492,XMEAS_15,3,-1,-1,-1
fault15,492,XMEAS_15,4,-1,-1,-1
fault15,492,XMEAS_16,2,-1,-1,-1
fault15,492,XMEAS_16,3,-1,-1,-1
fault15,492,XMEAS_16,4,-1,-1,-1
fault15,492,XMEAS_17,2,-1,-1,-1
fault15,492,XMEAS_17,3,-1,-1,-1
fault15,492,XMEAS_17,4,-1,-1,-1
fault15,492,XMEAS_18,2,-1,-1,-1
fault15,492,XMEAS_18,3,-1,-1,-1
fault15,492,XMEAS_18,4,-1,-1,-1
fault15,492,XMEAS_19,2,-1,-1,-1
fault15,492,XMEAS_19,3,-1,-1,-1
fault15,492,XMEAS_19,4,-1,-1,-1
fault15,492,XMEAS_20,2,-1,-1,-1
fault15,492,XMEAS_20,3,-1,-1,-1
fault15,492,XMEAS_20,4,-1,-1,-1
fault15,492,XMEAS_21,2,-1,-1,-1
fault15,492,XMEAS_21,3,-1,-1,-1
fault15,492,XMEAS_21,4,-1,-1,-1
fault15,492,XMEAS_22,2,-1,-1,-1
fault15,492,XMEAS_22,3,-1,-1,-1
fault15,492,XMEAS_22,4,-1,-1,-1
fault15,492,XMEAS_23,2,-1,-1,-1
fault15,492,XMEAS_23,3,-1,-1,-1
fault15,492,XMEAS_23,4,-1,-1,-1
fault15,492,XMEAS_24,2,-1,-1,-1
fault15,492,XMEAS_24,3,-1,-1,-1
fault15,492,XMEAS_24,4,-1,-1,-1
fault15,492,XMEAS_25,2,-1,-1,-1
fault15,492,XMEAS_25,3,-1,-1,-1
fault15,492,XMEAS_25,4,-1,-1,-1
fault15,492,XMEAS_26,2,-1,-1,-1
fault15,492,XMEAS_26,3,-1,-1,-1
fault15,492,XMEAS_26,4,-1,-1,-1
fault15,492,XMEAS_27,2,-1,-1,-1
fault15,492,XMEAS_27,3,-1,-1,-1
fault15,492,XMEAS_27,4,-1,-1,-1
fault15,492,XMEAS_28,2,-1,-1,-1
fault15,492,XMEAS_28,3,-1,-1,-1
fault15,492,XMEAS_28,4,-1,-1,-1
fault15,492,XMEAS_29,2,-1,-1,-1
fault15,492,XMEAS_29,3,-1,-1,-1
fault15,492,XMEAS_29,4,-1,-1,-1
fault15,492,XMEAS_30,2,-1,-1,-1
fault15,492,XMEAS_30,3,-1,-1,-1
fault15,492,XMEAS_30,4,-1,-1,-1
fault15,492,XMEAS_31,2,-1,-1,-1
fault15,492,XMEAS_31,3,-1,-1,-1
fault15,492,XMEAS_31,4,-1,-1,-1
fault15,492,XMEAS_32,2,-1,-1,-1
fault15,492,XMEAS_32,3,-1,-1,-1
fault15,492,XMEAS_32,4,-1,-1,-1
fault15,492,XMEAS_33,2,-1,-1,-1
fault15,492,XMEAS_33,3,-1,-1,-1
fault15,492,XMEAS_33,4,-1,-1,-1
fault15,492,XMEAS_34,2,-1,-1,-1
fault15,492,XMEAS_34,3,-1,-1,-1
fault15,492,XMEAS_34,4,-1,-1,-1
fault15,492,XMEAS_35,2,-1,-1,-1
fault15,492,XMEAS_35,3,-1,-1,-1
fault15,492,XMEAS_35,4,-1,-1,-1
fault15,492,XMEAS_36,2,-1,-1,-1
fault15,492,XMEAS_36,3,-1,-1,-1
fault15,492,XMEAS_36,4,-1,-1,-1
fault15,492,XMEAS_37,2,-1,-1,-1
fault15,492,XMEAS_37,3,-1,-1,-1
fault15,492,XMEAS_37,4,-1,-1,-1
fault15,492,XMEAS_38,2,-1,-1,-1
fault15,492,XMEAS_38,3,-1,-1,-1
fault15,492,XMEAS_38,4,-1,-1,-1
fault15,492,XMEAS_39,2,-1,-1,-1
fault15,492,XMEAS_39,3,-1,-1,-1
fault15,492,XMEAS_39,4,-1,-1,-1
fault15,492,XMEAS_40,2,-1,-1,-1
fault15,492,XMEAS_40,3,-1,-1,-1
fault15,492,XMEAS_40,4,-1,-1,-1
fault15,492,XMEAS_41,2,-1,-1,-1
fault15,492,XMEAS_41,3,-1,-1,-1
fault15,492,XMEAS_41,4,-1,-1,-1
fault15,492,XMV_1,2,-1,-1,-1
fault15,492,XMV_1,3,-1,-1,-1
fault15,492,XMV_1,4,-1,-1,-1
fault15,492,XMV_2,2,-1,-1,-1
fault15,492,XMV_2,3,-1,-1,-1
fault15,492,XMV_2,4,-1,-1,-1
fault15,492,XMV_3,2,-1,-1,-1
fault15,492,XMV_3,3,-1,-1,-1
fault15,492,XMV_3,4,-1,-1,-1
fault15,492,XMV_4,2,-1,-1,-1
fault15,492,XMV_4,3,-1,-1,-1
fault15,492,XMV_4,4,-1,-1,-1
fault15,492,XMV_5,2,-1,-1,-1
fault15,492,XMV_5,3,-1,-1,-1
fault15,492,XMV_5,4,-1,-1,-1
fault15,492,XMV_6,2,-1,-1,-1
fault15,492,XMV_6,3,-1,-1,-1
fault15,492,XMV_6,4,-1,-1,-1
fault15,492,XMV_7,2,-1,-1,-1
fault15,492,XMV_7,3,-1,-1,-1
fault15,492,XMV_7,4,-1,-1,-1
fault15,492,XMV_8,2,-1,-1,-1
fault15,492,XMV_8,3,-1,-1,-1
fault15,492,XMV_8,4,-1,-1,-1
fault15,492,XMV_9,2,-1,-1,-1
fault15,492,XMV_9,3,-1,-1,-1
fault15,492,XMV_9,4,-1,-1,-1
fault15,492,XMV_10,2,-1,-1,-1
fault15,492,XMV_10,3,-1,-1,-1
fault15,492,XMV_10,4,-1,-1,-1
fault15,492,XMV_11,2,-1,-1,-1
fault15,492,XMV_11,3,-1,-1,-1
fault15,492,XMV_11,4,-1,-1,-1
fault15,493,XMEAS_1,2,-1,-1,-1
fault15,493,XMEAS_1,3,-1,-1,-1
fault15,493,XMEAS_1,4,-1,-1,-1
fault15,493,XMEAS_2,2,-1,-1,-1
fault15,493,XMEAS_2,3,-1,-1,-1
fault15,493,XMEAS_2,4,-1,-1,-1
fault15,493,XMEAS_3,2,-1,-1,-1
fault15,493,XMEAS_3,3,-1,-1,-1
fault15,493,XMEAS_3,4,-1,-1,-1
fault15,493,XMEAS_4,2,-1,-1,-1
fault15,493,XMEAS_4,3,-1,-1,-1
fault15,493,XMEAS_4,4,-1,-1,-1
fault15,493,XMEAS_5,2,-1,-1,-1
fault15,493,XMEAS_5,3,-1,-1,-1
fault15,493,XMEAS_5,4,-1,-1,-1
fault15,493,XMEAS_6,2,-1,-1,-1
fault15,493,XMEAS_6,3,-1,-1,-1
fault15,493,XMEAS_6,4,-1,-1,-1
fault15,493,XMEAS_7,2,-1,-1,-1
fault15,493,XMEAS_7,3,-1,-1,-1
fault15,493,XMEAS_7,4,-1,-1,-1
fault15,493,XMEAS_8,2,-1,-1,-1
fault15,493,XMEAS_8,3,-1,-1,-1
fault15,493,XMEAS_8,4,-1,-1,-1
fault15,493,XMEAS_9,2,-1,-1,-1
fault15,493,XMEAS_9,3,-1,-1,-1
fault15,493,XMEAS_9,4,-1,-1,-1
fault15,493,XMEAS_10,2,-1,-1,-1
fault15,493,XMEAS_10,3,-1,-1,-1
fault15,493,XMEAS_10,4,-1,-1,-1
fault15,493,XMEAS_11,2,-1,-1,-1
fault15,493,XMEAS_11,3,-1,-1,-1
fault15,493,XMEAS_11,4,-1,-1,-1
fault15,493,XMEAS_12,2,-1,-1,-1
fault15,493,XMEAS_12,3,-1,-1,-1
fault15,493,XMEAS_12,4,-1,-1,-1
fault15,493,XMEAS_13,2,-1,-1,-1
fault15,493,XMEAS_13,3,-1,-1,-1
fault15,493,XMEAS_13,4,-1,-1,-1
fault15,493,XMEAS_14,2,-1,-1,-1
fault15,493,XMEAS_14,3,-1,-1,-1
fault15,493,XMEAS_14,4,-1,-1,-1
fault15,493,XMEAS_15,2,-1,-1,-1
fault15,493,XMEAS_15,3,-1,-1,-1
fault15,493,XMEAS_15,4,-1,-1,-1
fault15,493,XMEAS_16,2,-1,-1,-1
fault15,493,XMEAS_16,3,-1,-1,-1
fault15,493,XMEAS_16,4,-1,-1,-1
fault15,493,XMEAS_17,2,-1,-1,-1
fault15,493,XMEAS_17,3,-1,-1,-1
fault15,493,XMEAS_17,4,-1,-1,-1
fault15,493,XMEAS_18,2,-1,-1,-1
fault15,493,XMEAS_18,3,-1,-1,-1
fault15,493,XMEAS_18,4,-1,-1,-1
fault15,493,XMEAS_19,2,-1,-1,-1
fault15,493,XMEAS_19,3,-1,-1,-1
fault15,493,XMEAS_19,4,-1,-1,-1
fault15,493,XMEAS_20,2,-1,-1,-1
fault15,493,XMEAS_20,3,-1,-1,-1
fault15,493,XMEAS_20,4,-1,-1,-1
fault15,493,XMEAS_21,2,-1,-1,-1
fault15,493,XMEAS_21,3,-1,-1,-1
fault15,493,XMEAS_21,4,-1,-1,-1
fault15,493,XMEAS_22,2,-1,-1,-1
fault15,493,XMEAS_22,3,-1,-1,-1
fault15,493,XMEAS_22,4,-1,-1,-1
fault15,493,XMEAS_23,2,-1,-1,-1
fault15,493,XMEAS_23,3,-1,-1,-1
fault15,493,XMEAS_23,4,-1,-1,-1
fault15,493,XMEAS_24,2,-1,-1,-1
fault15,493,XMEAS_24,3,-1,-1,-1
fault15,493,XMEAS_24,4,-1,-1,-1
fault15,493,XMEAS_25,2,-1,-1,-1
fault15,493,XMEAS_25,3,-1,-1,-1
fault15,493,XMEAS_25,4,-1,-1,-1
fault15,493,XMEAS_26,2,-1,-1,-1
fault15,493,XMEAS_26,3,-1,-1,-1
fault15,493,XMEAS_26,4,-1,-1,-1
fault15,493,XMEAS_27,2,-1,-1,-1
fault15,493,XMEAS_27,3,-1,-1,-1
fault15,493,XMEAS_27,4,-1,-1,-1
fault15,493,XMEAS_28,2,-1,-1,-1
fault15,493,XMEAS_28,3,-1,-1,-1
fault15,493,XMEAS_28,4,-1,-1,-1
fault15,493,XMEAS_29,2,-1,-1,-1
fault15,493,XMEAS_29,3,-1,-1,-1
fault15,493,XMEAS_29,4,-1,-1,-1
fault15,493,XMEAS_30,2,-1,-1,-1
fault15,493,XMEAS_30,3,-1,-1,-1
fault15,493,XMEAS_30,4,-1,-1,-1
fault15,493,XMEAS_31,2,-1,-1,-1
fault15,493,XMEAS_31,3,-1,-1,-1
fault15,493,XMEAS_31,4,-1,-1,-1
fault15,493,XMEAS_32,2,-1,-1,-1
fault15,493,XMEAS_32,3,-1,-1,-1
fault15,493,XMEAS_32,4,-1,-1,-1
fault15,493,XMEAS_33,2,-1,-1,-1
fault15,493,XMEAS_33,3,-1,-1,-1
fault15,493,XMEAS_33,4,-1,-1,-1
fault15,493,XMEAS_34,2,-1,-1,-1
fault15,493,XMEAS_34,3,-1,-1,-1
fault15,493,XMEAS_34,4,-1,-1,-1
fault15,493,XMEAS_35,2,-1,-1,-1
fault15,493,XMEAS_35,3,-1,-1,-1
fault15,493,XMEAS_35,4,-1,-1,-1
fault15,493,XMEAS_36,2,-1,-1,-1
fault15,493,XMEAS_36,3,-1,-1,-1
fault15,493,XMEAS_36,4,-1,-1,-1
fault15,493,XMEAS_37,2,-1,-1,-1
fault15,493,XMEAS_37,3,-1,-1,-1
fault15,493,XMEAS_37,4,-1,-1,-1
fault15,493,XMEAS_38,2,-1,-1,-1
fault15,493,XMEAS_38,3,-1,-1,-1
fault15,493,XMEAS_38,4,-1,-1,-1
fault15,493,XMEAS_39,2,-1,-1,-1
fault15,493,XMEAS_39,3,-1,-1,-1
fault15,493,XMEAS_39,4,-1,-1,-1
fault15,493,XMEAS_40,2,-1,-1,-1
fault15,493,XMEAS_40,3,-1,-1,-1
fault15,493,XMEAS_40,4,-1,-1,-1
fault15,493,XMEAS_41,2,-1,-1,-1
fault15,493,XMEAS_41,3,-1,-1,-1
fault15,493,XMEAS_41,4,-1,-1,-1
fault15,493,XMV_1,2,-1,-1,-1
fault15,493,XMV_1,3,-1,-1,-1
fault15,493,XMV_1,4,-1,-1,-1
fault15,493,XMV_2,2,-1,-1,-1
fault15,493,XMV_2,3,-1,-1,-1
fault15,493,XMV_2,4,-1,-1,-1
fault15,493,XMV_3,2,-1,-1,-1
fault15,493,XMV_3,3,-1,-1,-1
fault15,493,XMV_3,4,-1,-1,-1
fault15,493,XMV_4,2,-1,-1,-1
fault15,493,XMV_4,3,-1,-1,-1
fault15,493,XMV_4,4,-1,-1,-1
fault15,493,XMV_5,2,-1,-1,-1
fault15,493,XMV_5,3,-1,-1,-1
fault15,493,XMV_5,4,-1,-1,-1
fault15,493,XMV_6,2,-1,-1,-1
fault15,493,XMV_6,3,-1,-1,-1
fault15,493,XMV_6,4,-1,-1,-1
fault15,493,XMV_7,2,-1,-1,-1
fault15,493,XMV_7,3,-1,-1,-1
fault15,493,XMV_7,4,-1,-1,-1
fault15,493,XMV_8,2,-1,-1,-1
fault15,493,XMV_8,3,-1,-1,-1
fault15,493,XMV_8,4,-1,-1,-1
fault15,493,XMV_9,2,-1,-1,-1
fault15,493,XMV_9,3,-1,-1,-1
fault15,493,XMV_9,4,-1,-1,-1
fault15,493,XMV_10,2,-1,-1,-1
fault15,493,XMV_10,3,-1,-1,-1
fault15,493,XMV_10,4,-1,-1,-1
fault15,493,XMV_11,2,-1,-1,-1
fault15,493,XMV_11,3,-1,-1,-1
fault15,493,XMV_11,4,-1,-1,-1
fault15,494,XMEAS_1,2,-1,-1,-1
fault15,494,XMEAS_1,3,-1,-1,-1
fault15,494,XMEAS_1,4,-1,-1,-1
fault15,494,XMEAS_2,2,-1,-1,-1
fault15,494,XMEAS_2,3,-1,-1,-1
fault15,494,XMEAS_2,4,-1,-1,-1
fault15,494,XMEAS_3,2,-1,-1,-1
fault15,494,XMEAS_3,3,-1,-1,-1
fault15,494,XMEAS_3,4,-1,-1,-1
fault15,494,XMEAS_4,2,-1,-1,-1
fault15,494,XMEAS_4,3,-1,-1,-1
fault15,494,XMEAS_4,4,-1,-1,-1
fault15,494,XMEAS_5,2,-1,-1,-1
fault15,494,XMEAS_5,3,-1,-1,-1
fault15,494,XMEAS_5,4,-1,-1,-1
fault15,494,XMEAS_6,2,-1,-1,-1
fault15,494,XMEAS_6,3,-1,-1,-1
fault15,494,XMEAS_6,4,-1,-1,-1
fault15,494,XMEAS_7,2,-1,-1,-1
fault15,494,XMEAS_7,3,-1,-1,-1
fault15,494,XMEAS_7,4,-1,-1,-1
fault15,494,XMEAS_8,2,-1,-1,-1
fault15,494,XMEAS_8,3,-1,-1,-1
fault15,494,XMEAS_8,4,-1,-1,-1
fault15,494,XMEAS_9,2,-1,-1,-1
fault15,494,XMEAS_9,3,-1,-1,-1
fault15,494,XMEAS_9,4,-1,-1,-1
fault15,494,XMEAS_10,2,-1,-1,-1
fault15,494,XMEAS_10,3,-1,-1,-1
fault15,494,XMEAS_10,4,-1,-1,-1
fault15,494,XMEAS_11,2,-1,-1,-1
fault15,494,XMEAS_11,3,-1,-1,-1
fault15,494,XMEAS_11,4,-1,-1,-1
fault15,494,XMEAS_12,2,-1,-1,-1
fault15,494,XMEAS_12,3,-1,-1,-1
fault15,494,XMEAS_12,4,-1,-1,-1
fault15,494,XMEAS_13,2,-1,-1,-1
fault15,494,XMEAS_13,3,-1,-1,-1
fault15,494,XMEAS_13,4,-1,-1,-1
fault15,494,XMEAS_14,2,-1,-1,-1
fault15,494,XMEAS_14,3,-1,-1,-1
fault15,494,XMEAS_14,4,-1,-1,-1
fault15,494,XMEAS_15,2,-1,-1,-1
fault15,494,XMEAS_15,3,-1,-1,-1
fault15,494,XMEAS_15,4,-1,-1,-1
fault15,494,XMEAS_16,2,-1,-1,-1
fault15,494,XMEAS_16,3,-1,-1,-1
fault15,494,XMEAS_16,4,-1,-1,-1
fault15,494,XMEAS_17,2,-1,-1,-1
fault15,494,XMEAS_17,3,-1,-1,-1
fault15,494,XMEAS_17,4,-1,-1,-1
fault15,494,XMEAS_18,2,-1,-1,-1
fault15,494,XMEAS_18,3,-1,-1,-1
fault15,494,XMEAS_18,4,-1,-1,-1
fault15,494,XMEAS_19,2,-1,-1,-1
fault15,494,XMEAS_19,3,-1,-1,-1
fault15,494,XMEAS_19,4,-1,-1,-1
fault15,494,XMEAS_20,2,-1,-1,-1
fault15,494,XMEAS_20,3,-1,-1,-1
fault15,494,XMEAS_20,4,-1,-1,-1
fault15,494,XMEAS_21,2,-1,-1,-1
fault15,494,XMEAS_21,3,-1,-1,-1
fault15,494,XMEAS_21,4,-1,-1,-1
fault15,494,XMEAS_22,2,-1,-1,-1
fault15,494,XMEAS_22,3,-1,-1,-1
fault15,494,XMEAS_22,4,-1,-1,-1
fault15,494,XMEAS_23,2,-1,-1,-1
fault15,494,XMEAS_23,3,-1,-1,-1
fault15,494,XMEAS_23,4,-1,-1,-1
fault15,494,XMEAS_24,2,-1,-1,-1
fault15,494,XMEAS_24,3,-1,-1,-1
fault15,494,XMEAS_24,4,-1,-1,-1
fault15,494,XMEAS_25,2,-1,-1,-1
fault15,494,XMEAS_25,3,-1,-1,-1
fault15,494,XMEAS_25,4,-1,-1,-1
fault15,494,XMEAS_26,2,-1,-1,-1
fault15,494,XMEAS_26,3,-1,-1,-1
fault15,494,XMEAS_26,4,-1,-1,-1
fault15,494,XMEAS_27,2,-1,-1,-1
fault15,494,XMEAS_27,3,-1,-1,-1
fault15,494,XMEAS_27,4,-1,-1,-1
fault15,494,XMEAS_28,2,-1,-1,-1
fault15,494,XMEAS_28,3,-1,-1,-1
fault15,494,XMEAS_28,4,-1,-1,-1
fault15,494,XMEAS_29,2,-1,-1,-1
fault15,494,XMEAS_29,3,-1,-1,-1
fault15,494,XMEAS_29,4,-1,-1,-1
fault15,494,XMEAS_30,2,-1,-1,-1
fault15,494,XMEAS_30,3,-1,-1,-1
fault15,494,XMEAS_30,4,-1,-1,-1
fault15,494,XMEAS_31,2,-1,-1,-1
fault15,494,XMEAS_31,3,-1,-1,-1
fault15,494,XMEAS_31,4,-1,-1,-1
fault15,494,XMEAS_32,2,-1,-1,-1
fault15,494,XMEAS_32,3,-1,-1,-1
fault15,494,XMEAS_32,4,-1,-1,-1
fault15,494,XMEAS_33,2,-1,-1,-1
fault15,494,XMEAS_33,3,-1,-1,-1
fault15,494,XMEAS_33,4,-1,-1,-1
fault15,494,XMEAS_34,2,-1,-1,-1
fault15,494,XMEAS_34,3,-1,-1,-1
fault15,494,XMEAS_34,4,-1,-1,-1
fault15,494,XMEAS_35,2,-1,-1,-1
fault15,494,XMEAS_35,3,-1,-1,-1
fault15,494,XMEAS_35,4,-1,-1,-1
fault15,494,XMEAS_36,2,-1,-1,-1
fault15,494,XMEAS_36,3,-1,-1,-1
fault15,494,XMEAS_36,4,-1,-1,-1
fault15,494,XMEAS_37,2,-1,-1,-1
fault15,494,XMEAS_37,3,-1,-1,-1
fault15,494,XMEAS_37,4,-1,-1,-1
fault15,494,XMEAS_38,2,-1,-1,-1
fault15,494,XMEAS_38,3,-1,-1,-1
fault15,494,XMEAS_38,4,-1,-1,-1
fault15,494,XMEAS_39,2,-1,-1,-1
fault15,494,XMEAS_39,3,-1,-1,-1
fault15,494,XMEAS_39,4,-1,-1,-1
fault15,494,XMEAS_40,2,-1,-1,-1
fault15,494,XMEAS_40,3,-1,-1,-1
fault15,494,XMEAS_40,4,-1,-1,-1
fault15,494,XMEAS_41,2,-1,-1,-1
fault15,494,XMEAS_41,3,-1,-1,-1
fault15,494,XMEAS_41,4,-1,-1,-1
fault15,494,XMV_1,2,-1,-1,-1
fault15,494,XMV_1,3,-1,-1,-1
fault15,494,XMV_1,4,-1,-1,-1
fault15,494,XMV_2,2,-1,-1,-1
fault15,494,XMV_2,3,-1,-1,-1
fault15,494,XMV_2,4,-1,-1,-1
fault15,494,XMV_3,2,-1,-1,-1
fault15,494,XMV_3,3,-1,-1,-1
fault15,494,XMV_3,4,-1,-1,-1
fault15,494,XMV_4,2,-1,-1,-1
fault15,494,XMV_4,3,-1,-1,-1
fault15,494,XMV_4,4,-1,-1,-1
fault15,494,XMV_5,2,-1,-1,-1
fault15,494,XMV_5,3,-1,-1,-1
fault15,494,XMV_5,4,-1,-1,-1
fault15,494,XMV_6,2,-1,-1,-1
fault15,494,XMV_6,3,-1,-1,-1
fault15,494,XMV_6,4,-1,-1,-1
fault15,494,XMV_7,2,-1,-1,-1
fault15,494,XMV_7,3,-1,-1,-1
fault15,494,XMV_7,4,-1,-1,-1
fault15,494,XMV_8,2,-1,-1,-1
fault15,494,XMV_8,3,-1,-1,-1
fault15,494,XMV_8,4,-1,-1,-1
fault15,494,XMV_9,2,-1,-1,-1
fault15,494,XMV_9,3,-1,-1,-1
fault15,494,XMV_9,4,-1,-1,-1
fault15,494,XMV_10,2,-1,-1,-1
fault15,494,XMV_10,3,-1,-1,-1
fault15,494,XMV_10,4,-1,-1,-1
fault15,494,XMV_11,2,-1,-1,-1
fault15,494,XMV_11,3,-1,-1,-1
fault15,494,XMV_11,4,-1,-1,-1
fault15,495,XMEAS_1,2,-1,-1,-1
fault15,495,XMEAS_1,3,-1,-1,-1
fault15,495,XMEAS_1,4,-1,-1,-1
fault15,495,XMEAS_2,2,-1,-1,-1
fault15,495,XMEAS_2,3,-1,-1,-1
fault15,495,XMEAS_2,4,-1,-1,-1
fault15,495,XMEAS_3,2,-1,-1,-1
fault15,495,XMEAS_3,3,-1,-1,-1
fault15,495,XMEAS_3,4,-1,-1,-1
fault15,495,XMEAS_4,2,-1,-1,-1
fault15,495,XMEAS_4,3,-1,-1,-1
fault15,495,XMEAS_4,4,-1,-1,-1
fault15,495,XMEAS_5,2,-1,-1,-1
fault15,495,XMEAS_5,3,-1,-1,-1
fault15,495,XMEAS_5,4,-1,-1,-1
fault15,495,XMEAS_6,2,-1,-1,-1
fault15,495,XMEAS_6,3,-1,-1,-1
fault15,495,XMEAS_6,4,-1,-1,-1
fault15,495,XMEAS_7,2,-1,-1,-1
